AN	POST	0.000318
AN	PP	0.000004
AN	PPN	0.000311
AN	PRE	0.000431
AN	PRM	0.001977
AN	PRNc	0.000042
AN	PRNr	0.000051
AN	PRP	0.000085
AN	PSV	0.000747
AN	PT	0.000000
AN	PTLp	0.000041
AN	PVH	0.000003
AN	PVT	0.000012
AN	PVp	0.000033
AN	PVpo	0.000000
AN	PYR	0.000003
AN	RCH	0.000014
AN	RR	0.000001
AN	RSPagl	0.000021
AN	RSPd	0.000361
AN	RSPv	0.000345
AN	SBPV	0.000001
AN	SCm	0.000055
AN	SCs	0.000710
AN	SF	0.000000
AN	SI	0.000013
AN	SIM	0.001480
AN	SNc	0.000012
AN	SNr	0.000386
AN	SOC	0.000013
AN	SPFm	0.000000
AN	SPIV	0.000150
AN	SPVC	0.000017
AN	SPVI	0.000769
AN	SPVO	0.000229
AN	SSp-bfd	0.000803
AN	SSp-ll	0.000082
AN	SSp-m	0.000153
AN	SSp-n	0.000124
AN	SSp-tr	0.000039
AN	SSp-ul	0.000058
AN	SSs	0.000472
AN	SUBd	0.000213
AN	SUBv	0.000047
AN	SUM	0.000012
AN	SUT	0.000169
AN	SUV	0.000194
AN	TEa	0.000073
AN	TR	0.000082
AN	TRN	0.000382
AN	TRS	0.000000
AN	TT	0.000457
AN	TU	0.000307
AN	V	0.000167
AN	VAL	0.000027
AN	VCO	0.000160
AN	VII	0.000003
AN	VISC	0.000191
AN	VISal	0.000008
AN	VISam	0.000030
AN	VISl	0.000001
AN	VISp	0.000115
AN	VISpl	0.000016
AN	VISpm	0.000079
AN	VM	0.000001
AN	VMH	0.000001
AN	VTA	0.000106
AN	XII	0.000018
AOB	AAA	0.002847
AOB	ACAd	0.042887
AOB	ACAv	0.007020
AOB	AD	0.000019
AOB	AON	0.227429
AOB	BMA	0.001173
AOB	COAa	0.094936
AOB	COAp	0.454774
AOB	CUL	0.000049
AOB	DCO	0.000097
AOB	DG	0.005999
AOB	DP	0.003442
AOB	ECT	0.020952
AOB	ENTl	0.065977
AOB	ENTm	0.005112
AOB	EPv	0.005277
AOB	ILA	0.015758
AOB	LGv	0.000728
AOB	LPO	0.014449
AOB	LSc	0.001271
AOB	LSr	0.026266
AOB	MEA	0.266730
AOB	MOB	0.469023
AOB	MS	0.002827
AOB	NDB	0.043803
AOB	NLOT	0.111748
AOB	NOT	0.001129
AOB	ORBl	0.006820
AOB	ORBm	0.002049
AOB	OT	0.113657
AOB	PA	0.001283
AOB	PAA	0.013007
AOB	PERI	0.011372
AOB	PIR	0.950767
AOB	PL	0.008231
AOB	POL	0.001201
AOB	PRE	0.000317
AOB	PRM	0.000307
AOB	PT	0.000180
AOB	RE	0.003337
AOB	RSPv	0.000334
AOB	SCm	0.000359
AOB	SCs	0.000534
AOB	SUBd	0.000079
AOB	TEa	0.004174
AOB	TR	0.009459
AOB	TT	0.084495
AOB	TU	0.001892
AOB	VCO	0.000027
AON	ACAv	0.001142
AON	ACB	0.110178
AON	AId	0.006277
AON	AIv	0.002671
AON	AN	0.000162
AON	AOB	0.186846
AON	AON	1.174375
AON	ARH	0.000260
AON	AUDv	0.000237
AON	BST	0.026054
AON	CA1	0.021301
AON	CA3	0.000754
AON	CENT	0.000108
AON	CLA	0.020810
AON	CUL	0.000210
AON	DCO	0.000034
AON	DG	0.000993
AON	DMH	0.002654
AON	DP	0.024627
AON	ECT	0.006033
AON	EPd	0.228182
AON	FL	0.000049
AON	FRP	0.008199
AON	ICd	0.000199
AON	ILA	0.054924
AON	LGd	0.000029
AON	LSv	0.000989
AON	MA	0.000509
AON	MEPO	0.007399
AON	MOB	4.972593
AON	MPN	0.001478
AON	MPO	0.014442
AON	NLL	0.000006
AON	NOD	0.000116
AON	ORBl	0.059996
AON	ORBm	0.030762
AON	ORBvl	0.064186
AON	OT	0.011380
AON	PAR	0.000101
AON	PB	0.000017
AON	PFL	0.000382
AON	PIR	0.301115
AON	PL	0.019384
AON	PRM	0.000407
AON	PVH	0.001641
AON	PVT	0.002132
AON	PVp	0.000318
AON	PVpo	0.001028
AON	PYR	0.000007
AON	RCH	0.000207
AON	RE	0.007763
AON	SBPV	0.000090
AON	SI	0.000657
AON	SPIV	0.000052
AON	SPVC	0.000042
AON	SUBd	0.000828
AON	TEa	0.000356
AON	TRS	0.000244
AON	TT	0.220602
AON	VCO	0.000136
AON	VMH	0.000583
AON	VTA	0.001655
APN	AMd	0.002790
APN	AN	0.000308
APN	CL	0.034635
APN	CS	0.018556
APN	DCO	0.000216
APN	FL	0.000256
APN	GPi	0.005738
APN	ICc	0.000385
APN	ICe	0.000304
APN	IPN	0.000829
APN	LA	0.008647
APN	LGv	0.009355
APN	LHA	0.019077
APN	MA	0.001076
APN	MARN	0.001916
APN	MGm	0.008843
APN	MGv	0.013517
APN	MRN	0.876588
APN	PFL	0.000532
APN	PG	0.040962
APN	PO	0.256928
APN	PRNr	0.452473
APN	RM	0.000880
APN	RN	0.158619
APN	RR	0.033729
APN	RT	0.009918
APN	SOC	0.000034
APN	SPFp	0.045774
APN	STN	0.014728
APN	SUM	0.001129
APN	TRN	0.230117
APN	VAL	0.096160
APN	VCO	0.000283
APN	VM	0.000666
APN	VPL	0.143679
APN	VPM	0.193442
APN	VTA	0.043217
ARH	AHN	1.833246
ARH	BMA	0.161063
ARH	BST	2.989106
ARH	CENT	0.000708
ARH	COAa	0.061074
ARH	COAp	0.387188
ARH	CUN	0.002015
ARH	DCO	0.000016
ARH	FS	0.003880
